student_key,total_clicks_early,mean_clicks_per_day_early,max_clicks_in_a_day_early,active_days_early,activity_span_early,consistency_early,target
636749_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
636783_FFF_2014J,605.0,3.27027027027027,38.0,32.0,45.0,0.7111111111111111,1
636830_FFF_2014J,1022.0,3.8566037735849057,52.0,29.0,44.0,0.6590909090909091,1
636832_FFF_2014J,1854.0,4.8407310704960835,58.0,41.0,45.0,0.9111111111111111,1
637004_FFF_2014J,489.0,3.0372670807453415,37.0,18.0,45.0,0.4,1
637089_FFF_2014J,184.0,3.1724137931034484,26.0,8.0,28.0,0.2857142857142857,0
637338_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
637358_FFF_2014J,347.0,2.4964028776978417,16.0,24.0,43.0,0.5581395348837209,1
637474_FFF_2014J,1060.0,3.4193548387096775,42.0,29.0,38.0,0.7631578947368421,0
637509_FFF_2014J,296.0,3.844155844155844,125.0,7.0,39.0,0.1794871794871795,0
637514_FFF_2014J,195.0,2.4074074074074074,19.0,8.0,38.0,0.21052631578947367,0
637563_FFF_2014J,658.0,4.2727272727272725,126.0,18.0,44.0,0.4090909090909091,0
637582_FFF_2014J,484.0,4.609523809523809,102.0,11.0,28.0,0.39285714285714285,0
637708_FFF_2014J,1101.0,4.937219730941704,139.0,27.0,45.0,0.6,1
637788_FFF_2014J,155.0,2.039473684210526,28.0,9.0,22.0,0.4090909090909091,0
637800_FFF_2014J,486.0,3.6,75.0,24.0,44.0,0.5454545454545454,0
637906_FFF_2014J,846.0,3.216730038022814,79.0,37.0,45.0,0.8222222222222222,1
637939_FFF_2014J,462.0,2.686046511627907,23.0,24.0,44.0,0.5454545454545454,0
637980_FFF_2014J,635.0,2.702127659574468,36.0,27.0,33.0,0.8181818181818182,1
638034_FFF_2014J,878.0,3.554655870445344,42.0,24.0,33.0,0.7272727272727273,1
638388_FFF_2014J,418.0,3.4262295081967213,73.0,21.0,45.0,0.4666666666666667,1
638411_FFF_2014J,2659.0,4.878899082568807,62.0,38.0,45.0,0.8444444444444444,1
638414_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
638425_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
638498_FFF_2014J,525.0,3.30188679245283,32.0,33.0,44.0,0.75,1
638515_FFF_2014J,219.0,3.4761904761904763,29.0,10.0,40.0,0.25,1
638625_FFF_2014J,756.0,3.742574257425743,26.0,34.0,44.0,0.7727272727272727,1
638655_FFF_2014J,911.0,3.748971193415638,50.0,26.0,44.0,0.5909090909090909,1
638677_FFF_2014J,398.0,2.992481203007519,44.0,22.0,39.0,0.5641025641025641,0
638831_FFF_2014J,167.0,2.783333333333333,19.0,6.0,36.0,0.16666666666666666,0
639028_FFF_2014J,533.0,2.7760416666666665,18.0,25.0,41.0,0.6097560975609756,1
639231_FFF_2014J,761.0,3.337719298245614,26.0,36.0,45.0,0.8,1
639234_FFF_2014J,476.0,3.6615384615384614,76.0,16.0,38.0,0.42105263157894735,0
639238_FFF_2014J,497.0,2.940828402366864,15.0,28.0,35.0,0.8,0
639522_FFF_2014J,414.0,4.704545454545454,90.0,10.0,40.0,0.25,1
639919_FFF_2014J,273.0,4.014705882352941,32.0,8.0,26.0,0.3076923076923077,0
639993_FFF_2014J,137.0,3.341463414634146,20.0,6.0,20.0,0.3,0
640098_FFF_2014J,384.0,2.8444444444444446,64.0,24.0,40.0,0.6,1
640140_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
640278_FFF_2014J,3046.0,6.522483940042827,93.0,45.0,45.0,1.0,1
640329_FFF_2014J,861.0,3.324324324324324,65.0,28.0,43.0,0.6511627906976745,1
640393_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
640429_FFF_2014J,760.0,2.9571984435797667,37.0,27.0,44.0,0.6136363636363636,1
640552_FFF_2014J,62.0,2.066666666666667,7.0,6.0,15.0,0.4,0
640584_FFF_2014J,109.0,1.912280701754386,8.0,13.0,44.0,0.29545454545454547,0
640711_FFF_2014J,1052.0,3.925373134328358,114.0,37.0,45.0,0.8222222222222222,1
640752_FFF_2014J,284.0,6.604651162790698,80.0,2.0,3.0,0.6666666666666666,1
640774_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
640848_FFF_2014J,449.0,3.1180555555555554,31.0,14.0,45.0,0.3111111111111111,1
640892_FFF_2014J,289.0,3.6582278481012658,60.0,11.0,31.0,0.3548387096774194,1
640913_FFF_2014J,74.0,1.6444444444444444,11.0,5.0,9.0,0.5555555555555556,1
640927_FFF_2014J,606.0,3.404494382022472,54.0,24.0,39.0,0.6153846153846154,1
641028_FFF_2014J,166.0,2.8620689655172415,22.0,9.0,42.0,0.21428571428571427,0
641085_FFF_2014J,227.0,2.550561797752809,17.0,13.0,41.0,0.3170731707317073,0
641137_FFF_2014J,459.0,3.3260869565217392,28.0,14.0,26.0,0.5384615384615384,1
641169_FFF_2014J,137.0,2.8541666666666665,13.0,6.0,30.0,0.2,0
641265_FFF_2014J,45.0,1.875,6.0,4.0,35.0,0.11428571428571428,0
641275_FFF_2014J,96.0,2.526315789473684,14.0,7.0,37.0,0.1891891891891892,0
641307_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
641309_FFF_2014J,618.0,3.7228915662650603,43.0,23.0,37.0,0.6216216216216216,1
641311_FFF_2014J,1175.0,3.996598639455782,111.0,30.0,45.0,0.6666666666666666,1
641363_FFF_2014J,155.0,2.540983606557377,14.0,10.0,36.0,0.2777777777777778,1
641401_FFF_2014J,554.0,4.103703703703704,55.0,16.0,34.0,0.47058823529411764,1
641404_FFF_2014J,1093.0,4.879464285714286,36.0,21.0,43.0,0.4883720930232558,0
641433_FFF_2014J,352.0,2.7716535433070866,25.0,16.0,33.0,0.48484848484848486,0
641461_FFF_2014J,395.0,2.841726618705036,25.0,20.0,36.0,0.5555555555555556,1
641470_FFF_2014J,340.0,3.269230769230769,49.0,17.0,40.0,0.425,0
641547_FFF_2014J,271.0,2.656862745098039,16.0,10.0,43.0,0.23255813953488372,1
641565_FFF_2014J,71.0,2.4482758620689653,9.0,5.0,15.0,0.3333333333333333,0
641804_FFF_2014J,146.0,2.8627450980392157,25.0,7.0,38.0,0.18421052631578946,0
641864_FFF_2014J,914.0,3.656,61.0,27.0,37.0,0.7297297297297297,1
641866_FFF_2014J,1.0,1.0,1.0,1.0,0.0,0.0,0
641914_FFF_2014J,934.0,4.151111111111111,57.0,22.0,43.0,0.5116279069767442,1
642013_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
642029_FFF_2014J,415.0,2.985611510791367,67.0,23.0,45.0,0.5111111111111111,1
642056_FFF_2014J,571.0,2.799019607843137,50.0,20.0,45.0,0.4444444444444444,1
642128_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
642375_FFF_2014J,573.0,3.1311475409836067,37.0,25.0,44.0,0.5681818181818182,1
642448_FFF_2014J,932.0,4.524271844660194,41.0,28.0,40.0,0.7,1
642449_FFF_2014J,637.0,2.29136690647482,13.0,32.0,45.0,0.7111111111111111,1
642493_FFF_2014J,1192.0,5.182608695652174,59.0,19.0,42.0,0.4523809523809524,1
642496_FFF_2014J,409.0,2.4345238095238093,38.0,14.0,32.0,0.4375,0
642498_FFF_2014J,503.0,2.7944444444444443,40.0,24.0,38.0,0.631578947368421,1
642536_FFF_2014J,6.0,1.5,2.0,1.0,0.0,0.0,0
642551_FFF_2014J,844.0,3.403225806451613,44.0,26.0,44.0,0.5909090909090909,1
642560_FFF_2014J,2.0,2.0,2.0,1.0,0.0,0.0,0
642626_FFF_2014J,628.0,4.422535211267606,52.0,18.0,36.0,0.5,0
642730_FFF_2014J,371.0,3.989247311827957,34.0,14.0,27.0,0.5185185185185185,0
642740_FFF_2014J,951.0,4.064102564102564,67.0,24.0,41.0,0.5853658536585366,1
642750_FFF_2014J,516.0,2.6875,25.0,23.0,37.0,0.6216216216216216,1
642790_FFF_2014J,1050.0,4.7727272727272725,109.0,24.0,44.0,0.5454545454545454,0
642840_FFF_2014J,922.0,4.4975609756097565,90.0,26.0,42.0,0.6190476190476191,0
642843_FFF_2014J,1740.0,4.860335195530726,93.0,38.0,45.0,0.8444444444444444,1
642872_FFF_2014J,1287.0,3.741279069767442,100.0,36.0,45.0,0.8,1
642909_FFF_2014J,376.0,4.947368421052632,76.0,9.0,28.0,0.32142857142857145,1
642939_FFF_2014J,728.0,4.359281437125748,34.0,30.0,42.0,0.7142857142857143,0
643024_FFF_2014J,166.0,1.9080459770114941,12.0,13.0,37.0,0.35135135135135137,0
643069_FFF_2014J,277.0,2.9468085106382977,30.0,8.0,24.0,0.3333333333333333,1
643202_FFF_2014J,742.0,3.3881278538812785,64.0,28.0,43.0,0.6511627906976745,1
643220_FFF_2014J,355.0,3.776595744680851,29.0,9.0,27.0,0.3333333333333333,1
643273_FFF_2014J,1636.0,4.972644376899696,59.0,37.0,45.0,0.8222222222222222,1
643326_FFF_2014J,1160.0,4.773662551440329,71.0,31.0,44.0,0.7045454545454546,1
643372_FFF_2014J,274.0,2.4464285714285716,18.0,14.0,41.0,0.34146341463414637,0
643379_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
643455_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
643466_FFF_2014J,916.0,3.033112582781457,51.0,31.0,43.0,0.7209302325581395,1
643477_FFF_2014J,1011.0,4.907766990291262,49.0,17.0,45.0,0.37777777777777777,1
643496_FFF_2014J,783.0,4.015384615384615,92.0,18.0,34.0,0.5294117647058824,1
643502_FFF_2014J,414.0,3.7636363636363637,101.0,15.0,39.0,0.38461538461538464,1
643591_FFF_2014J,1057.0,3.958801498127341,51.0,29.0,45.0,0.6444444444444445,1
643653_FFF_2014J,471.0,2.9622641509433962,78.0,20.0,43.0,0.46511627906976744,1
643690_FFF_2014J,352.0,3.3207547169811322,66.0,13.0,31.0,0.41935483870967744,0
643696_FFF_2014J,776.0,4.591715976331361,89.0,24.0,27.0,0.8888888888888888,0
643751_FFF_2014J,997.0,3.51056338028169,70.0,36.0,44.0,0.8181818181818182,1
643754_FFF_2014J,1458.0,4.1303116147308785,72.0,36.0,45.0,0.8,1
643757_FFF_2014J,260.0,2.7083333333333335,36.0,15.0,25.0,0.6,0
644025_FFF_2014J,627.0,3.710059171597633,40.0,21.0,44.0,0.4772727272727273,1
644210_FFF_2014J,478.0,5.558139534883721,64.0,17.0,44.0,0.38636363636363635,1
644303_FFF_2014J,575.0,4.6,60.0,12.0,25.0,0.48,0
644343_FFF_2014J,296.0,3.2888888888888888,67.0,14.0,43.0,0.32558139534883723,1
644361_FFF_2014J,2988.0,5.242105263157895,58.0,42.0,45.0,0.9333333333333333,1
644369_FFF_2014J,176.0,2.1463414634146343,21.0,11.0,33.0,0.3333333333333333,1
644430_FFF_2014J,199.0,2.6533333333333333,15.0,14.0,30.0,0.4666666666666667,0
644450_FFF_2014J,1880.0,4.73551637279597,74.0,38.0,45.0,0.8444444444444444,1
644508_FFF_2014J,1054.0,5.019047619047619,70.0,23.0,45.0,0.5111111111111111,1
644761_FFF_2014J,1478.0,4.707006369426751,53.0,31.0,45.0,0.6888888888888889,1
644784_FFF_2014J,1270.0,4.440559440559441,103.0,23.0,44.0,0.5227272727272727,1
644791_FFF_2014J,1786.0,4.0963302752293576,53.0,45.0,45.0,1.0,1
644818_FFF_2014J,1172.0,5.5545023696682465,222.0,24.0,32.0,0.75,1
644834_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
644847_FFF_2014J,834.0,3.1235955056179776,33.0,38.0,44.0,0.8636363636363636,1
644871_FFF_2014J,266.0,3.1666666666666665,25.0,10.0,25.0,0.4,0
644885_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
644934_FFF_2014J,253.0,3.2025316455696204,30.0,12.0,36.0,0.3333333333333333,0
644936_FFF_2014J,259.0,2.5643564356435644,31.0,8.0,42.0,0.19047619047619047,1
644967_FFF_2014J,2.0,2.0,2.0,1.0,0.0,0.0,0
644974_FFF_2014J,1191.0,3.3549295774647887,48.0,45.0,45.0,1.0,1
645003_FFF_2014J,667.0,4.19496855345912,78.0,22.0,35.0,0.6285714285714286,0
645020_FFF_2014J,880.0,3.0449826989619377,33.0,36.0,45.0,0.8,1
645078_FFF_2014J,799.0,4.227513227513228,60.0,23.0,44.0,0.5227272727272727,1
645145_FFF_2014J,243.0,2.7,20.0,16.0,45.0,0.35555555555555557,0
645194_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
645366_FFF_2014J,619.0,3.458100558659218,36.0,21.0,42.0,0.5,0
645401_FFF_2014J,316.0,2.7241379310344827,40.0,20.0,43.0,0.46511627906976744,0
645405_FFF_2014J,2620.0,5.469728601252609,176.0,31.0,45.0,0.6888888888888889,1
645407_FFF_2014J,34.0,1.7894736842105263,6.0,6.0,25.0,0.24,0
645433_FFF_2014J,247.0,2.6847826086956523,19.0,14.0,40.0,0.35,0
645496_FFF_2014J,599.0,3.523529411764706,50.0,13.0,42.0,0.30952380952380953,0
645518_FFF_2014J,1125.0,4.213483146067416,59.0,20.0,40.0,0.5,0
645529_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
645586_FFF_2014J,422.0,3.8363636363636364,38.0,11.0,38.0,0.2894736842105263,1
645618_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
645638_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
645705_FFF_2014J,557.0,3.238372093023256,37.0,27.0,44.0,0.6136363636363636,1
645732_FFF_2014J,667.0,3.9005847953216373,66.0,19.0,43.0,0.4418604651162791,1
645784_FFF_2014J,628.0,2.7423580786026203,15.0,33.0,44.0,0.75,1
645787_FFF_2014J,257.0,2.5445544554455446,32.0,11.0,27.0,0.4074074074074074,0
645790_FFF_2014J,45.0,1.6071428571428572,6.0,8.0,42.0,0.19047619047619047,0
645800_FFF_2014J,46.0,3.066666666666667,14.0,3.0,25.0,0.12,0
645840_FFF_2014J,1957.0,5.1096605744125325,84.0,38.0,37.0,1.027027027027027,0
645880_FFF_2014J,557.0,5.018018018018018,101.0,11.0,41.0,0.2682926829268293,0
645948_FFF_2014J,1191.0,3.768987341772152,82.0,33.0,43.0,0.7674418604651163,1
645960_FFF_2014J,411.0,2.8541666666666665,25.0,21.0,40.0,0.525,1
645997_FFF_2014J,1084.0,4.137404580152672,38.0,27.0,44.0,0.6136363636363636,1
646015_FFF_2014J,536.0,3.4805194805194803,67.0,19.0,43.0,0.4418604651162791,1
646017_FFF_2014J,1547.0,4.226775956284153,47.0,44.0,45.0,0.9777777777777777,1
646053_FFF_2014J,450.0,3.4615384615384617,43.0,21.0,33.0,0.6363636363636364,1
646074_FFF_2014J,1102.0,4.630252100840337,57.0,23.0,27.0,0.8518518518518519,1
646083_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
646085_FFF_2014J,868.0,3.3513513513513513,32.0,33.0,45.0,0.7333333333333333,1
646091_FFF_2014J,338.0,3.797752808988764,65.0,18.0,42.0,0.42857142857142855,0
646120_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
646138_FFF_2014J,301.0,2.787037037037037,38.0,14.0,43.0,0.32558139534883723,1
646313_FFF_2014J,513.0,4.275,48.0,14.0,42.0,0.3333333333333333,1
646357_FFF_2014J,1349.0,3.330864197530864,29.0,40.0,45.0,0.8888888888888888,1
646402_FFF_2014J,777.0,3.378260869565217,63.0,37.0,44.0,0.8409090909090909,1
646460_FFF_2014J,591.0,4.804878048780488,93.0,17.0,33.0,0.5151515151515151,1
646498_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
646539_FFF_2014J,325.0,2.8508771929824563,28.0,15.0,29.0,0.5172413793103449,1
646540_FFF_2014J,1503.0,3.8737113402061856,106.0,35.0,45.0,0.7777777777777778,1
646551_FFF_2014J,425.0,3.125,54.0,24.0,44.0,0.5454545454545454,1
646613_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
646638_FFF_2014J,105.0,1.9090909090909092,8.0,8.0,29.0,0.27586206896551724,1
646670_FFF_2014J,357.0,3.71875,93.0,13.0,24.0,0.5416666666666666,1
646734_FFF_2014J,163.0,2.76271186440678,10.0,10.0,37.0,0.2702702702702703,0
646742_FFF_2014J,275.0,2.3706896551724137,11.0,17.0,43.0,0.3953488372093023,0
646750_FFF_2014J,336.0,2.5846153846153848,59.0,19.0,44.0,0.4318181818181818,1
646778_FFF_2014J,1299.0,4.758241758241758,52.0,31.0,36.0,0.8611111111111112,1
646807_FFF_2014J,500.0,3.5211267605633805,50.0,15.0,33.0,0.45454545454545453,0
646972_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
646990_FFF_2014J,721.0,3.400943396226415,37.0,29.0,42.0,0.6904761904761905,1
647005_FFF_2014J,577.0,3.8986486486486487,73.0,16.0,38.0,0.42105263157894735,0
647033_FFF_2014J,161.0,2.3333333333333335,15.0,11.0,29.0,0.3793103448275862,0
647040_FFF_2014J,702.0,3.563451776649746,28.0,22.0,45.0,0.4888888888888889,1
647045_FFF_2014J,955.0,4.2825112107623315,38.0,21.0,27.0,0.7777777777777778,0
647072_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
647111_FFF_2014J,47.0,2.473684210526316,7.0,3.0,7.0,0.42857142857142855,0
647154_FFF_2014J,758.0,4.258426966292135,77.0,25.0,43.0,0.5813953488372093,1
647169_FFF_2014J,400.0,2.7586206896551726,20.0,22.0,41.0,0.5365853658536586,1
647171_FFF_2014J,201.0,2.01,24.0,10.0,37.0,0.2702702702702703,0
647194_FFF_2014J,66.0,2.869565217391304,16.0,4.0,10.0,0.4,0
647210_FFF_2014J,681.0,3.8914285714285715,37.0,30.0,45.0,0.6666666666666666,0
647245_FFF_2014J,56.0,2.0,8.0,6.0,6.0,1.0,0
647284_FFF_2014J,17.0,1.5454545454545454,5.0,1.0,0.0,0.0,0
647320_FFF_2014J,1209.0,4.894736842105263,111.0,23.0,38.0,0.6052631578947368,1
647321_FFF_2014J,282.0,7.621621621621622,70.0,2.0,25.0,0.08,0
647324_FFF_2014J,1067.0,4.011278195488722,49.0,34.0,45.0,0.7555555555555555,1
647339_FFF_2014J,451.0,2.891025641025641,23.0,21.0,45.0,0.4666666666666667,0
647348_FFF_2014J,252.0,3.7058823529411766,26.0,9.0,25.0,0.36,0
647391_FFF_2014J,453.0,2.6964285714285716,28.0,18.0,37.0,0.4864864864864865,1
647398_FFF_2014J,628.0,3.1878172588832485,36.0,31.0,45.0,0.6888888888888889,1
647399_FFF_2014J,1799.0,4.648578811369509,47.0,35.0,45.0,0.7777777777777778,1
647417_FFF_2014J,167.0,3.9761904761904763,56.0,5.0,33.0,0.15151515151515152,0
647425_FFF_2014J,1733.0,4.3325,73.0,34.0,43.0,0.7906976744186046,1
647485_FFF_2014J,204.0,2.914285714285714,28.0,11.0,31.0,0.3548387096774194,1
647496_FFF_2014J,574.0,3.28,68.0,23.0,38.0,0.6052631578947368,1
647525_FFF_2014J,503.0,3.5174825174825175,22.0,18.0,45.0,0.4,0
647594_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
647598_FFF_2014J,22.0,1.5714285714285714,5.0,2.0,7.0,0.2857142857142857,0
647765_FFF_2014J,202.0,2.0,10.0,13.0,34.0,0.38235294117647056,1
647784_FFF_2014J,454.0,3.289855072463768,62.0,19.0,30.0,0.6333333333333333,0
647799_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
647841_FFF_2014J,597.0,4.117241379310345,61.0,16.0,23.0,0.6956521739130435,1
647898_FFF_2014J,611.0,4.628787878787879,72.0,15.0,34.0,0.4411764705882353,1
647910_FFF_2014J,269.0,4.203125,27.0,12.0,39.0,0.3076923076923077,0
647915_FFF_2014J,510.0,3.1875,42.0,23.0,45.0,0.5111111111111111,0
647945_FFF_2014J,887.0,3.7584745762711864,56.0,30.0,45.0,0.6666666666666666,1
647987_FFF_2014J,1316.0,5.371428571428571,297.0,28.0,45.0,0.6222222222222222,0
648027_FFF_2014J,393.0,3.144,56.0,17.0,43.0,0.3953488372093023,1
648037_FFF_2014J,1358.0,6.200913242009133,242.0,41.0,45.0,0.9111111111111111,1
648038_FFF_2014J,1043.0,4.027027027027027,93.0,37.0,45.0,0.8222222222222222,1
648040_FFF_2014J,2062.0,4.654627539503386,49.0,37.0,45.0,0.8222222222222222,1
648086_FFF_2014J,770.0,4.529411764705882,83.0,26.0,40.0,0.65,1
648105_FFF_2014J,166.0,2.9642857142857144,27.0,8.0,39.0,0.20512820512820512,1
648114_FFF_2014J,762.0,3.4170403587443947,73.0,26.0,38.0,0.6842105263157895,1
648116_FFF_2014J,494.0,4.016260162601626,39.0,19.0,27.0,0.7037037037037037,1
648118_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
648137_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
648140_FFF_2014J,395.0,4.030612244897959,97.0,11.0,45.0,0.24444444444444444,1
648190_FFF_2014J,235.0,2.640449438202247,43.0,8.0,38.0,0.21052631578947367,0
648244_FFF_2014J,144.0,3.2,12.0,5.0,24.0,0.20833333333333334,0
648254_FFF_2014J,289.0,2.3884297520661155,15.0,19.0,45.0,0.4222222222222222,1
648287_FFF_2014J,357.0,3.3055555555555554,27.0,12.0,32.0,0.375,1
648348_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
648353_FFF_2014J,401.0,2.804195804195804,26.0,17.0,45.0,0.37777777777777777,0
648365_FFF_2014J,1988.0,4.580645161290323,57.0,46.0,45.0,1.0222222222222221,1
648366_FFF_2014J,1114.0,4.08058608058608,51.0,29.0,44.0,0.6590909090909091,1
648373_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
648455_FFF_2014J,209.0,3.370967741935484,29.0,8.0,43.0,0.18604651162790697,0
648457_FFF_2014J,532.0,3.022727272727273,60.0,22.0,40.0,0.55,1
648470_FFF_2014J,643.0,3.4756756756756757,28.0,23.0,30.0,0.7666666666666667,1
648477_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
648508_FFF_2014J,94.0,1.5666666666666667,6.0,8.0,25.0,0.32,0
648515_FFF_2014J,234.0,2.3636363636363638,30.0,17.0,45.0,0.37777777777777777,0
648521_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
648531_FFF_2014J,741.0,4.005405405405406,40.0,24.0,29.0,0.8275862068965517,1
648536_FFF_2014J,864.0,3.4150197628458496,87.0,24.0,29.0,0.8275862068965517,1
648546_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
648564_FFF_2014J,714.0,4.518987341772152,64.0,23.0,40.0,0.575,1
648571_FFF_2014J,853.0,3.949074074074074,69.0,26.0,45.0,0.5777777777777777,1
648576_FFF_2014J,1.0,1.0,1.0,1.0,0.0,0.0,0
648590_FFF_2014J,437.0,2.8193548387096774,75.0,25.0,38.0,0.6578947368421053,1
648605_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
648611_FFF_2014J,59.0,2.107142857142857,13.0,3.0,2.0,1.5,0
648613_FFF_2014J,824.0,5.215189873417722,177.0,25.0,32.0,0.78125,1
648650_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
648661_FFF_2014J,329.0,2.108974358974359,13.0,16.0,29.0,0.5517241379310345,0
648667_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
648685_FFF_2014J,727.0,3.9297297297297296,58.0,19.0,42.0,0.4523809523809524,1
648698_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
648725_FFF_2014J,399.0,3.8365384615384617,35.0,6.0,9.0,0.6666666666666666,0
648804_FFF_2014J,644.0,3.3367875647668392,14.0,29.0,29.0,1.0,0
648815_FFF_2014J,1324.0,3.064814814814815,55.0,33.0,45.0,0.7333333333333333,1
648819_FFF_2014J,3.0,1.5,2.0,2.0,2.0,1.0,0
648840_FFF_2014J,26.0,2.1666666666666665,5.0,1.0,0.0,0.0,0
648863_FFF_2014J,4.0,2.0,3.0,1.0,0.0,0.0,0
648867_FFF_2014J,141.0,2.517857142857143,16.0,6.0,35.0,0.17142857142857143,0
648872_FFF_2014J,203.0,2.985294117647059,23.0,10.0,40.0,0.25,0
648903_FFF_2014J,58.0,3.2222222222222223,10.0,3.0,11.0,0.2727272727272727,1
648927_FFF_2014J,1332.0,3.4778067885117494,42.0,43.0,44.0,0.9772727272727273,0
648930_FFF_2014J,5.0,1.6666666666666667,3.0,1.0,0.0,0.0,0
648972_FFF_2014J,217.0,2.2842105263157895,24.0,18.0,45.0,0.4,1
648995_FFF_2014J,225.0,3.409090909090909,53.0,12.0,28.0,0.42857142857142855,0
649004_FFF_2014J,1425.0,3.7109375,40.0,40.0,45.0,0.8888888888888888,1
649009_FFF_2014J,57.0,1.5833333333333333,6.0,6.0,15.0,0.4,0
649020_FFF_2014J,215.0,2.15,27.0,13.0,42.0,0.30952380952380953,0
649028_FFF_2014J,252.0,3.073170731707317,34.0,11.0,27.0,0.4074074074074074,0
649036_FFF_2014J,74.0,2.242424242424242,7.0,4.0,11.0,0.36363636363636365,0
649079_FFF_2014J,1585.0,4.490084985835694,66.0,40.0,45.0,0.8888888888888888,0
649084_FFF_2014J,681.0,3.2122641509433962,56.0,34.0,45.0,0.7555555555555555,1
649093_FFF_2014J,326.0,3.046728971962617,44.0,13.0,38.0,0.34210526315789475,1
649118_FFF_2014J,260.0,3.466666666666667,33.0,6.0,18.0,0.3333333333333333,1
649141_FFF_2014J,714.0,4.407407407407407,64.0,22.0,43.0,0.5116279069767442,0
649147_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
649159_FFF_2014J,466.0,3.3049645390070923,78.0,19.0,30.0,0.6333333333333333,1
649161_FFF_2014J,6.0,1.2,2.0,2.0,2.0,1.0,0
649165_FFF_2014J,276.0,3.0,47.0,15.0,29.0,0.5172413793103449,1
649207_FFF_2014J,561.0,3.0655737704918034,72.0,24.0,45.0,0.5333333333333333,1
649212_FFF_2014J,656.0,4.259740259740259,74.0,22.0,44.0,0.5,1
649230_FFF_2014J,355.0,2.8629032258064515,30.0,15.0,30.0,0.5,0
649258_FFF_2014J,249.0,2.4174757281553396,15.0,15.0,28.0,0.5357142857142857,0
649284_FFF_2014J,481.0,3.8174603174603177,82.0,12.0,27.0,0.4444444444444444,1
649325_FFF_2014J,408.0,3.8130841121495327,46.0,10.0,24.0,0.4166666666666667,0
649336_FFF_2014J,128.0,2.4615384615384617,24.0,9.0,44.0,0.20454545454545456,0
649379_FFF_2014J,1369.0,3.4139650872817957,80.0,42.0,45.0,0.9333333333333333,1
649385_FFF_2014J,160.0,2.4242424242424243,15.0,14.0,43.0,0.32558139534883723,0
649389_FFF_2014J,31.0,1.8235294117647058,5.0,3.0,6.0,0.5,0
649400_FFF_2014J,456.0,4.1454545454545455,42.0,14.0,27.0,0.5185185185185185,1
649434_FFF_2014J,672.0,4.280254777070064,87.0,16.0,30.0,0.5333333333333333,1
649435_FFF_2014J,280.0,2.5454545454545454,14.0,17.0,33.0,0.5151515151515151,1
649457_FFF_2014J,870.0,2.9591836734693877,41.0,33.0,39.0,0.8461538461538461,1
649469_FFF_2014J,1467.0,4.717041800643087,84.0,26.0,37.0,0.7027027027027027,0
649523_FFF_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
649547_FFF_2014J,74.0,2.3125,9.0,6.0,40.0,0.15,0
649555_FFF_2014J,424.0,3.392,55.0,18.0,33.0,0.5454545454545454,0
649566_FFF_2014J,239.0,2.7471264367816093,38.0,10.0,42.0,0.23809523809523808,0
