student_key,gender,age_band,highest_education,imd_band,disability,region,num_of_prev_attempts,studied_credits,target
574950_FFF_2013J,1,0,0,0,0,12,0,60,0
574955_FFF_2013J,1,0,2,2,0,4,0,120,0
575003_FFF_2013J,1,0,2,9,0,6,0,90,0
575019_FFF_2013J,0,0,2,2,0,4,0,120,0
575039_FFF_2013J,1,1,0,7,0,11,0,60,1
575186_FFF_2013J,1,0,0,6,0,1,0,120,1
575265_FFF_2013J,1,0,2,0,0,12,0,60,1
575282_FFF_2013J,0,0,0,1,0,10,0,120,0
575372_FFF_2013J,1,0,0,1,0,3,0,120,1
575459_FFF_2013J,1,0,2,0,1,12,0,240,0
575476_FFF_2013J,1,0,2,5,0,5,0,60,0
575512_FFF_2013J,1,0,0,1,0,4,0,120,1
575533_FFF_2013J,1,0,0,2,0,3,0,60,0
575655_FFF_2013J,1,0,2,1,0,3,0,120,0
575678_FFF_2013J,1,0,0,9,0,6,0,60,1
575797_FFF_2013J,1,0,2,6,0,10,0,120,1
575822_FFF_2013J,1,0,2,7,0,12,0,120,0
575875_FFF_2013J,0,0,0,2,0,6,0,150,0
575919_FFF_2013J,1,0,2,0,0,10,0,60,0
575941_FFF_2013J,1,0,0,4,0,5,0,90,0
575956_FFF_2013J,1,0,2,1,0,6,0,60,1
576032_FFF_2013J,1,1,2,7,0,6,0,60,0
576088_FFF_2013J,0,1,2,0,0,11,0,60,0
576097_FFF_2013J,1,0,0,7,0,4,0,60,1
576107_FFF_2013J,1,0,0,3,0,11,0,120,1
576205_FFF_2013J,0,0,2,7,0,12,0,60,1
576229_FFF_2013J,1,0,2,3,0,1,0,60,1
576281_FFF_2013J,1,0,2,8,0,1,0,90,0
576390_FFF_2013J,1,0,2,2,0,3,0,60,0
576399_FFF_2013J,1,0,2,2,0,12,0,60,1
576417_FFF_2013J,1,0,2,7,0,10,0,60,0
576423_FFF_2013J,1,0,0,1,0,3,0,240,0
576431_FFF_2013J,1,0,0,6,0,3,0,90,1
576433_FFF_2013J,1,0,0,6,0,0,0,60,1
576466_FFF_2013J,1,0,0,1,1,6,0,90,0
576512_FFF_2013J,1,0,0,5,0,8,0,90,0
576518_FFF_2013J,1,0,0,3,0,3,0,60,1
576568_FFF_2013J,1,0,0,6,0,9,0,60,1
576670_FFF_2013J,1,0,2,1,0,1,0,90,0
576672_FFF_2013J,1,0,0,9,0,1,0,60,1
576681_FFF_2013J,1,0,0,0,1,4,0,60,0
576704_FFF_2013J,1,0,2,10,0,4,0,60,1
576765_FFF_2013J,1,0,1,9,0,8,0,60,0
576780_FFF_2013J,1,0,0,3,0,0,0,120,1
576789_FFF_2013J,1,1,2,10,0,2,0,60,1
576791_FFF_2013J,1,0,1,4,0,4,0,120,1
576813_FFF_2013J,1,0,2,3,0,3,0,60,1
576856_FFF_2013J,1,0,2,5,0,1,0,60,0
576888_FFF_2013J,1,0,2,5,0,9,0,120,1
576921_FFF_2013J,0,0,0,4,0,1,0,60,1
576943_FFF_2013J,0,1,0,5,0,8,0,60,0
576972_FFF_2013J,1,0,0,8,0,8,0,120,0
577042_FFF_2013J,1,0,0,0,0,5,0,60,1
577149_FFF_2013J,1,0,0,6,0,10,0,60,1
577222_FFF_2013J,0,0,0,1,0,6,0,90,1
577371_FFF_2013J,1,0,2,2,0,5,0,60,0
577389_FFF_2013J,1,0,2,4,0,4,0,60,0
577396_FFF_2013J,1,0,2,7,0,11,0,60,0
577404_FFF_2013J,0,0,0,1,0,3,0,120,1
577454_FFF_2013J,1,0,0,9,0,3,0,90,0
577476_FFF_2013J,1,0,0,9,0,2,0,90,1
577533_FFF_2013J,1,0,0,3,0,1,0,120,0
577605_FFF_2013J,1,0,0,7,0,6,0,120,1
577607_FFF_2013J,1,0,2,5,0,2,0,90,0
577640_FFF_2013J,1,0,2,7,1,0,0,60,0
577673_FFF_2013J,1,0,1,5,1,6,0,120,0
577688_FFF_2013J,1,0,2,3,0,11,0,90,0
577721_FFF_2013J,1,0,2,5,0,2,0,150,0
577763_FFF_2013J,1,1,2,2,0,6,0,60,1
577764_FFF_2013J,0,0,2,8,0,11,0,120,1
577797_FFF_2013J,1,0,2,1,0,9,0,60,0
577867_FFF_2013J,1,0,2,6,0,5,0,60,1
577922_FFF_2013J,1,0,0,9,0,8,0,60,1
577959_FFF_2013J,1,0,0,8,0,9,0,120,1
577999_FFF_2013J,0,0,2,3,0,12,0,60,1
578050_FFF_2013J,1,0,0,7,0,2,0,90,1
578152_FFF_2013J,1,0,2,9,0,10,0,90,0
578199_FFF_2013J,1,0,0,1,0,6,0,90,1
578208_FFF_2013J,1,0,2,2,0,5,0,75,0
578258_FFF_2013J,1,0,2,2,0,9,0,180,0
578259_FFF_2013J,1,0,0,8,0,1,0,120,0
578276_FFF_2013J,0,0,0,6,0,5,0,120,0
578281_FFF_2013J,1,0,0,7,0,1,0,150,1
578492_FFF_2013J,1,0,2,3,0,0,0,90,1
578497_FFF_2013J,1,0,0,9,0,8,0,60,1
578519_FFF_2013J,1,1,0,9,0,0,0,180,1
578547_FFF_2013J,1,0,2,4,0,9,0,60,0
578550_FFF_2013J,1,1,2,4,0,0,0,90,0
578561_FFF_2013J,1,1,2,5,0,10,0,60,0
578599_FFF_2013J,1,0,2,0,0,5,0,60,0
578649_FFF_2013J,1,0,2,3,0,3,0,60,0
578744_FFF_2013J,1,0,0,6,0,4,0,120,1
579038_FFF_2013J,1,1,2,1,0,3,0,120,1
579064_FFF_2013J,1,0,2,1,0,11,0,60,0
579069_FFF_2013J,1,1,2,2,0,3,0,120,0
579115_FFF_2013J,1,0,2,0,0,10,0,60,0
579176_FFF_2013J,0,1,1,4,0,6,0,75,1
579257_FFF_2013J,1,0,0,9,0,7,0,60,1
579278_FFF_2013J,1,0,2,3,0,9,0,60,1
579307_FFF_2013J,1,0,2,1,0,4,0,60,0
579354_FFF_2013J,0,0,2,6,0,6,0,60,0
579361_FFF_2013J,1,1,2,6,0,1,0,120,0
579415_FFF_2013J,1,0,2,4,0,9,0,120,0
579416_FFF_2013J,1,0,2,5,0,1,0,60,0
579482_FFF_2013J,1,1,0,7,0,6,0,60,0
579506_FFF_2013J,1,0,0,5,0,4,0,60,1
579526_FFF_2013J,1,0,2,8,0,12,0,60,1
579557_FFF_2013J,1,0,0,4,0,9,0,60,1
579685_FFF_2013J,1,0,3,0,0,11,0,60,0
579737_FFF_2013J,1,0,0,2,0,4,0,60,1
580317_FFF_2013J,1,0,0,4,0,11,0,120,1
580342_FFF_2013J,1,0,2,3,0,1,0,60,1
580358_FFF_2013J,1,0,1,4,0,3,0,210,0
580380_FFF_2013J,0,0,0,5,0,0,0,60,1
580477_FFF_2013J,1,0,2,8,1,0,0,120,0
580484_FFF_2013J,1,0,1,7,0,6,0,135,0
580533_FFF_2013J,1,0,2,1,1,3,0,120,0
580555_FFF_2013J,1,0,0,7,0,9,0,120,1
580657_FFF_2013J,1,0,0,7,0,0,0,60,1
580658_FFF_2013J,1,0,2,0,1,5,0,60,0
580702_FFF_2013J,1,0,1,8,0,3,0,120,1
580709_FFF_2013J,1,0,0,1,0,8,0,60,1
580743_FFF_2013J,1,1,1,3,0,5,0,60,1
580755_FFF_2013J,0,0,0,1,0,1,0,60,0
580771_FFF_2013J,1,0,2,7,0,9,0,120,0
580779_FFF_2013J,0,0,0,7,0,1,0,90,1
580824_FFF_2013J,1,0,2,2,0,3,0,150,0
580842_FFF_2013J,0,1,2,9,0,8,0,90,1
580867_FFF_2013J,1,0,2,0,0,1,0,60,1
581034_FFF_2013J,0,1,2,2,0,11,0,90,1
581135_FFF_2013J,1,0,0,8,0,7,0,60,1
581219_FFF_2013J,1,0,2,8,0,5,0,60,0
581253_FFF_2013J,1,1,2,5,0,11,0,60,0
581261_FFF_2013J,1,0,3,5,0,8,0,60,1
581307_FFF_2013J,1,0,2,3,0,2,0,90,0
581332_FFF_2013J,1,0,2,2,0,8,0,90,1
581341_FFF_2013J,1,0,0,7,0,1,0,150,0
581342_FFF_2013J,1,0,2,5,0,0,0,120,0
581410_FFF_2013J,1,0,0,5,1,7,0,60,1
581412_FFF_2013J,1,0,2,8,0,10,0,150,0
581486_FFF_2013J,1,0,2,10,0,4,0,90,1
581490_FFF_2013J,0,0,2,1,0,12,0,120,1
581523_FFF_2013J,1,0,0,4,0,7,0,150,1
581532_FFF_2013J,1,0,2,4,0,8,0,120,1
581563_FFF_2013J,1,0,0,1,0,4,0,120,0
581574_FFF_2013J,1,0,2,5,0,7,0,60,1
581614_FFF_2013J,1,0,0,9,0,0,0,120,1
581616_FFF_2013J,1,0,2,0,0,3,0,60,0
581656_FFF_2013J,1,0,0,6,1,9,0,60,1
581700_FFF_2013J,1,0,0,3,0,7,0,90,0
581716_FFF_2013J,0,0,2,0,0,2,0,180,0
581769_FFF_2013J,1,1,2,6,0,3,0,60,1
581770_FFF_2013J,1,0,0,3,0,0,0,60,1
581787_FFF_2013J,1,0,0,6,0,0,0,120,1
581796_FFF_2013J,1,0,1,1,0,6,0,60,1
581810_FFF_2013J,1,0,0,5,0,7,0,60,1
581836_FFF_2013J,1,0,0,4,0,2,0,150,1
581838_FFF_2013J,1,0,0,7,0,8,0,90,1
581897_FFF_2013J,1,0,0,4,0,0,0,60,0
582003_FFF_2013J,1,0,2,5,0,5,0,120,0
582063_FFF_2013J,1,0,2,8,0,0,0,90,1
582080_FFF_2013J,1,1,2,1,0,7,0,60,0
582108_FFF_2013J,1,0,0,1,0,3,0,90,1
582125_FFF_2013J,1,0,0,5,0,6,0,60,1
582154_FFF_2013J,1,0,0,9,0,7,0,90,0
582181_FFF_2013J,1,0,0,1,0,12,0,120,0
582235_FFF_2013J,1,0,0,1,0,4,0,60,1
582251_FFF_2013J,1,1,2,4,0,1,0,60,0
582275_FFF_2013J,1,1,1,5,0,6,0,60,0
582282_FFF_2013J,1,0,2,6,1,6,0,85,0
582311_FFF_2013J,1,0,2,3,0,8,0,60,0
582364_FFF_2013J,1,1,2,1,0,5,0,120,1
582392_FFF_2013J,1,1,0,1,0,10,0,60,1
582494_FFF_2013J,1,0,2,3,0,11,0,60,1
582510_FFF_2013J,1,0,0,1,0,1,0,120,1
582562_FFF_2013J,1,1,1,10,0,6,0,60,1
582629_FFF_2013J,1,0,1,0,0,10,0,180,0
582665_FFF_2013J,1,0,2,3,0,5,0,60,0
582677_FFF_2013J,1,0,2,5,0,9,0,210,1
582679_FFF_2013J,0,0,1,8,0,6,0,90,0
582690_FFF_2013J,1,0,2,8,1,3,0,90,0
582705_FFF_2013J,1,0,0,1,0,12,0,60,1
582790_FFF_2013J,1,0,0,4,0,7,0,60,1
582842_FFF_2013J,1,0,0,4,1,9,0,120,0
582950_FFF_2013J,1,0,1,3,0,6,0,90,1
582992_FFF_2013J,1,0,2,7,0,6,0,60,0
583033_FFF_2013J,1,0,1,5,0,7,0,60,0
583051_FFF_2013J,1,0,2,8,0,1,0,180,0
583070_FFF_2013J,0,1,2,3,0,0,0,90,0
583081_FFF_2013J,1,0,0,0,0,4,0,120,0
583121_FFF_2013J,1,1,4,9,0,6,0,60,0
583128_FFF_2013J,1,0,2,0,1,11,0,60,0
583131_FFF_2013J,1,0,1,7,0,2,0,120,1
583149_FFF_2013J,1,0,0,1,0,3,0,60,0
583202_FFF_2013J,0,0,2,7,0,11,0,90,1
583232_FFF_2013J,1,0,0,7,0,11,0,60,1
583236_FFF_2013J,1,0,1,7,0,9,0,60,0
583286_FFF_2013J,0,0,2,3,0,0,0,120,1
583381_FFF_2013J,1,0,0,1,0,4,0,60,1
583526_FFF_2013J,1,0,2,0,0,5,0,60,1
583591_FFF_2013J,0,0,2,2,0,3,0,60,0
583599_FFF_2013J,1,0,2,6,0,5,0,60,0
583741_FFF_2013J,1,0,0,9,0,6,0,60,1
583824_FFF_2013J,1,0,2,6,0,8,0,60,1
583826_FFF_2013J,1,0,2,1,0,3,0,60,0
583840_FFF_2013J,1,0,0,4,0,12,0,120,0
583867_FFF_2013J,1,0,2,2,0,1,0,150,1
583966_FFF_2013J,0,0,0,5,1,7,0,90,0
583993_FFF_2013J,1,0,0,8,1,8,0,120,0
584040_FFF_2013J,0,0,2,6,0,1,0,90,0
584078_FFF_2013J,0,0,2,7,0,0,0,60,0
584111_FFF_2013J,1,0,1,6,0,9,0,90,1
584210_FFF_2013J,1,0,2,7,0,9,0,60,0
584214_FFF_2013J,1,0,0,5,0,1,0,60,1
584225_FFF_2013J,0,1,2,4,0,10,0,60,0
584362_FFF_2013J,1,0,0,5,0,11,0,120,0
584446_FFF_2013J,0,0,1,10,0,2,0,120,1
584468_FFF_2013J,0,1,0,3,0,5,0,120,1
584546_FFF_2013J,1,0,2,2,0,12,0,90,1
584550_FFF_2013J,0,0,2,4,0,3,0,90,1
584594_FFF_2013J,1,0,0,4,0,7,0,90,0
584601_FFF_2013J,1,0,2,2,0,9,0,90,1
584673_FFF_2013J,1,0,0,1,0,3,0,120,0
584687_FFF_2013J,1,0,0,5,0,9,0,60,0
584749_FFF_2013J,0,0,2,1,0,11,0,180,0
584771_FFF_2013J,1,0,1,2,0,6,0,90,1
584792_FFF_2013J,1,0,2,2,0,9,0,60,0
584806_FFF_2013J,1,0,1,0,0,11,0,120,0
585033_FFF_2013J,1,0,2,1,0,10,0,60,1
585050_FFF_2013J,1,1,0,5,0,12,0,60,0
585093_FFF_2013J,1,1,4,10,0,4,0,90,1
585128_FFF_2013J,1,0,0,1,0,2,0,60,0
585149_FFF_2013J,1,0,2,1,0,1,0,60,0
585162_FFF_2013J,1,0,0,2,0,0,0,90,1
585166_FFF_2013J,1,0,1,3,0,7,0,120,1
585222_FFF_2013J,0,0,0,3,0,11,0,60,1
585230_FFF_2013J,1,0,0,5,0,4,0,60,0
585290_FFF_2013J,1,0,0,1,0,5,0,60,0
585301_FFF_2013J,1,0,0,3,0,4,0,90,0
585305_FFF_2013J,1,0,2,3,0,2,0,60,1
585383_FFF_2013J,1,0,0,4,0,7,0,120,1
585389_FFF_2013J,1,1,2,3,0,3,0,120,0
585409_FFF_2013J,1,0,2,0,1,12,0,90,0
585449_FFF_2013J,1,0,0,0,0,12,0,60,0
585454_FFF_2013J,1,0,2,1,0,11,0,240,0
585466_FFF_2013J,1,1,2,8,0,7,0,60,1
585484_FFF_2013J,1,0,2,1,0,10,0,60,0
585574_FFF_2013J,1,0,2,1,0,8,0,120,1
585615_FFF_2013J,1,1,2,7,0,9,0,120,0
585659_FFF_2013J,1,0,2,8,0,7,0,60,1
585724_FFF_2013J,1,1,2,0,0,12,0,60,0
585731_FFF_2013J,1,0,0,0,0,6,0,60,1
585825_FFF_2013J,1,0,2,8,0,10,0,60,0
585942_FFF_2013J,1,0,2,7,0,0,0,150,0
585965_FFF_2013J,1,0,2,1,0,3,0,90,0
586011_FFF_2013J,0,0,0,1,0,4,0,60,0
586034_FFF_2013J,1,0,0,5,0,9,0,60,1
586080_FFF_2013J,1,0,2,2,0,4,0,60,0
586112_FFF_2013J,1,0,0,9,0,0,0,60,0
586224_FFF_2013J,1,0,2,0,0,5,0,60,0
586233_FFF_2013J,1,0,2,5,1,0,0,60,1
586246_FFF_2013J,1,0,2,0,0,1,0,120,0
586249_FFF_2013J,1,0,0,3,0,4,0,60,0
586251_FFF_2013J,1,0,0,0,0,0,0,60,0
586259_FFF_2013J,1,0,0,8,0,10,0,60,0
586281_FFF_2013J,0,0,2,4,0,7,0,90,0
586428_FFF_2013J,1,0,2,2,0,9,0,60,1
586445_FFF_2013J,0,0,0,5,0,1,0,150,0
586446_FFF_2013J,1,0,0,3,0,12,0,60,1
586468_FFF_2013J,1,0,1,4,0,9,0,60,1
586477_FFF_2013J,1,0,0,1,1,3,0,120,1
586483_FFF_2013J,1,1,2,8,1,8,0,60,1
586510_FFF_2013J,1,0,2,9,0,8,0,60,0
586518_FFF_2013J,1,0,1,7,0,6,0,120,1
586543_FFF_2013J,1,0,1,1,0,4,0,180,0
586594_FFF_2013J,1,1,0,6,0,0,0,60,1
586620_FFF_2013J,1,0,0,5,0,9,0,60,0
586642_FFF_2013J,1,0,0,6,0,3,0,120,1
586705_FFF_2013J,1,0,0,5,0,12,0,60,1
586719_FFF_2013J,0,0,2,0,0,11,0,120,1
586753_FFF_2013J,1,0,2,0,0,12,0,120,0
586758_FFF_2013J,1,0,0,6,0,1,0,90,1
586781_FFF_2013J,1,1,1,5,0,8,0,60,1
586784_FFF_2013J,0,0,0,3,1,0,0,120,1
586808_FFF_2013J,1,0,2,0,0,11,0,90,1
586851_FFF_2013J,1,0,2,0,0,10,0,120,0
586855_FFF_2013J,1,0,2,8,0,4,0,60,1
586891_FFF_2013J,1,1,2,4,0,0,0,120,1
586906_FFF_2013J,1,0,1,3,1,6,0,180,0
586925_FFF_2013J,1,0,2,1,1,11,0,60,0
586935_FFF_2013J,1,0,1,5,0,6,0,90,1
586957_FFF_2013J,1,0,0,3,1,10,0,120,1
586974_FFF_2013J,1,0,0,3,0,0,0,60,0
587126_FFF_2013J,1,1,1,7,0,11,0,60,1
587178_FFF_2013J,1,1,1,10,0,4,0,60,1
587195_FFF_2013J,1,0,2,3,1,9,0,240,0
587286_FFF_2013J,1,1,1,3,0,2,0,120,1
587294_FFF_2013J,1,0,2,3,0,12,0,60,1
587308_FFF_2013J,1,0,2,0,0,5,0,60,0
587324_FFF_2013J,1,0,0,2,0,6,0,60,0
587334_FFF_2013J,1,0,0,0,0,11,0,120,1
587369_FFF_2013J,1,1,1,9,0,7,0,60,0
587435_FFF_2013J,1,0,2,2,0,0,0,120,0
587451_FFF_2013J,1,0,1,4,0,6,0,90,1
587456_FFF_2013J,1,0,0,4,0,7,0,60,1
587462_FFF_2013J,1,0,2,1,0,11,0,120,0
587594_FFF_2013J,1,0,0,7,0,6,0,60,1
587611_FFF_2013J,1,0,2,4,0,5,0,120,1
587619_FFF_2013J,1,0,2,8,0,6,0,60,1
587659_FFF_2013J,1,0,1,0,0,12,0,60,0
587685_FFF_2013J,1,0,2,7,0,7,0,60,1
587690_FFF_2013J,0,0,0,2,0,3,0,90,1
587783_FFF_2013J,1,0,2,8,0,0,0,120,1
587848_FFF_2013J,0,1,4,1,0,3,0,60,1
587859_FFF_2013J,1,0,2,5,0,0,0,120,0
587868_FFF_2013J,0,0,2,0,1,12,0,60,0
587881_FFF_2013J,1,0,0,2,0,3,0,60,0
587912_FFF_2013J,1,0,2,3,0,9,0,120,0
587934_FFF_2013J,0,1,0,1,1,5,0,90,0
587976_FFF_2013J,1,0,1,2,0,3,0,90,0
588052_FFF_2013J,1,0,2,4,0,1,0,120,0
588128_FFF_2013J,1,0,0,1,0,0,0,120,0
588131_FFF_2013J,1,0,0,7,0,0,0,150,1
588156_FFF_2013J,1,0,0,8,0,11,0,120,1
588175_FFF_2013J,0,0,2,2,0,3,0,240,0
588236_FFF_2013J,1,0,0,1,0,7,0,90,1
588261_FFF_2013J,1,1,1,5,0,11,0,60,1
588360_FFF_2013J,1,0,0,5,0,1,0,120,0
588539_FFF_2013J,1,0,2,8,0,4,0,60,0
588560_FFF_2013J,1,0,0,1,1,7,0,120,0
588597_FFF_2013J,1,0,0,1,0,12,0,120,0
588672_FFF_2013J,0,0,1,3,0,6,0,90,1
588796_FFF_2013J,1,1,2,3,0,3,0,150,0
588914_FFF_2013J,1,0,2,4,0,5,0,90,0
588925_FFF_2013J,1,0,0,2,0,5,0,120,0
588971_FFF_2013J,1,0,0,5,0,9,0,90,1
589003_FFF_2013J,1,0,0,3,0,7,0,120,1
589014_FFF_2013J,1,0,1,6,0,6,0,90,1
589017_FFF_2013J,1,0,0,9,0,9,0,60,0
589099_FFF_2013J,1,0,2,4,0,1,0,90,0
589178_FFF_2013J,1,0,2,4,0,8,0,120,0
589196_FFF_2013J,1,0,2,1,0,6,0,60,0
589263_FFF_2013J,1,0,0,6,0,4,0,120,1
589267_FFF_2013J,1,0,1,7,0,11,0,150,0
589295_FFF_2013J,1,0,0,1,0,4,0,90,1
589303_FFF_2013J,1,1,1,10,0,4,0,60,1
589326_FFF_2013J,1,0,0,10,0,4,0,60,1
589409_FFF_2013J,1,1,0,6,0,10,0,60,1
589441_FFF_2013J,1,0,2,7,0,8,0,90,0
589474_FFF_2013J,1,0,2,0,0,3,0,90,0
589490_FFF_2013J,1,0,2,7,0,11,0,120,0
589559_FFF_2013J,1,0,0,2,0,0,0,60,1
589578_FFF_2013J,1,1,2,10,0,4,0,90,1
589583_FFF_2013J,1,0,1,3,0,10,0,90,1
589587_FFF_2013J,1,0,2,10,0,4,0,120,1
589594_FFF_2013J,1,0,0,8,0,6,0,90,0
589605_FFF_2013J,1,0,0,5,0,3,0,60,1
589665_FFF_2013J,1,0,2,1,0,9,0,120,0
589707_FFF_2013J,1,0,2,10,0,4,0,60,0
589749_FFF_2013J,0,0,2,0,0,10,0,60,0
589768_FFF_2013J,1,0,0,1,0,12,0,120,0
589782_FFF_2013J,1,0,1,3,0,5,0,90,1
589828_FFF_2013J,1,0,2,6,1,0,0,150,0
589843_FFF_2013J,1,0,2,3,0,3,0,60,0
589860_FFF_2013J,1,0,1,10,0,4,0,60,1
589948_FFF_2013J,1,0,2,2,0,3,0,120,1
590128_FFF_2013J,1,0,1,2,0,8,0,120,0
590188_FFF_2013J,1,0,2,1,0,11,0,60,0
590189_FFF_2013J,1,0,0,0,0,3,0,120,0
590226_FFF_2013J,1,0,0,4,1,4,0,120,1
590241_FFF_2013J,1,1,0,0,0,11,0,120,1
590289_FFF_2013J,1,0,0,1,0,3,0,90,0
590328_FFF_2013J,1,0,1,7,0,7,0,150,1
590403_FFF_2013J,0,0,1,7,0,6,0,60,0
590461_FFF_2013J,0,0,0,9,0,11,0,120,0
590462_FFF_2013J,1,0,0,0,0,5,0,120,0
590466_FFF_2013J,1,0,0,6,0,11,0,120,0
590494_FFF_2013J,1,0,2,0,0,11,0,120,0
590499_FFF_2013J,1,0,1,10,0,4,0,120,0
590545_FFF_2013J,1,0,4,10,0,4,0,60,0
590548_FFF_2013J,1,1,2,0,1,9,0,120,0
590555_FFF_2013J,0,1,0,0,0,5,0,60,0
590571_FFF_2013J,1,0,0,0,0,4,0,120,0
590701_FFF_2013J,1,1,0,10,1,4,0,90,1
590707_FFF_2013J,1,0,2,6,0,12,0,60,1
590714_FFF_2013J,1,0,0,10,0,4,0,120,0
590749_FFF_2013J,1,1,2,3,1,0,0,90,0
590815_FFF_2013J,1,0,0,0,0,4,0,120,0
590824_FFF_2013J,0,0,2,8,0,12,0,60,1
590849_FFF_2013J,1,0,0,2,0,5,0,180,1
590898_FFF_2013J,1,0,0,0,0,11,0,60,0
590907_FFF_2013J,1,0,2,1,0,1,0,60,1
590980_FFF_2013J,1,0,2,7,0,9,0,60,1
590989_FFF_2013J,1,0,2,4,0,7,0,120,1
591008_FFF_2013J,1,0,2,5,0,1,0,60,0
591015_FFF_2013J,1,0,0,3,0,12,0,60,0
591055_FFF_2013J,1,0,2,8,0,1,0,90,1
591057_FFF_2013J,1,0,2,3,0,4,0,120,0
591078_FFF_2013J,1,0,1,10,0,2,0,90,1
591219_FFF_2013J,1,0,0,1,0,12,0,60,1
591343_FFF_2013J,1,0,0,3,0,6,0,150,1
591394_FFF_2013J,0,0,2,3,0,3,0,90,1
591403_FFF_2013J,1,0,0,0,0,0,0,60,1
591411_FFF_2013J,1,0,2,3,0,9,0,60,0
591412_FFF_2013J,1,0,0,4,0,9,0,60,0
591516_FFF_2013J,1,0,2,3,0,5,0,90,0
591581_FFF_2013J,1,0,2,1,0,7,0,120,0
591613_FFF_2013J,1,0,2,7,0,7,0,60,0
591620_FFF_2013J,1,0,0,4,0,9,0,120,0
591638_FFF_2013J,0,0,1,5,0,3,0,120,0
591655_FFF_2013J,1,0,2,7,0,4,0,90,0
591661_FFF_2013J,1,0,2,1,0,0,0,120,0
591677_FFF_2013J,1,0,2,1,0,4,0,60,0
591685_FFF_2013J,1,0,0,4,0,10,0,60,1
591692_FFF_2013J,1,0,0,6,0,5,0,60,0
591695_FFF_2013J,1,0,1,3,0,6,0,60,1
591735_FFF_2013J,1,0,0,5,0,7,0,120,0
591765_FFF_2013J,1,0,1,6,0,0,0,120,1
591872_FFF_2013J,1,0,0,0,0,5,0,120,1
591893_FFF_2013J,1,0,0,0,0,10,0,120,0
591940_FFF_2013J,1,1,2,5,0,3,0,60,1
591975_FFF_2013J,1,0,2,4,0,5,0,60,0
592002_FFF_2013J,1,1,0,3,0,8,0,90,0
592007_FFF_2013J,1,0,0,5,0,5,0,120,1
592014_FFF_2013J,1,0,2,2,0,3,0,120,1
592092_FFF_2013J,0,0,0,7,0,9,0,60,1
592142_FFF_2013J,1,0,2,0,0,10,0,60,0
592168_FFF_2013J,1,0,0,6,0,0,0,60,1
592203_FFF_2013J,1,0,0,0,1,5,0,60,1
592206_FFF_2013J,0,0,2,10,0,4,0,60,0
592259_FFF_2013J,1,0,0,8,0,12,0,150,1
592370_FFF_2013J,1,1,1,1,0,6,0,60,1
592373_FFF_2013J,1,0,0,7,1,1,0,90,1
592437_FFF_2013J,1,1,0,8,0,0,0,120,0
592450_FFF_2013J,0,0,0,8,0,1,0,60,0
592458_FFF_2013J,0,0,2,0,0,9,0,60,0
592476_FFF_2013J,0,0,2,7,0,8,0,120,1
592538_FFF_2013J,1,0,2,10,0,4,0,60,0
592550_FFF_2013J,1,0,0,5,0,8,0,150,0
592563_FFF_2013J,1,0,0,3,0,1,0,120,0
592607_FFF_2013J,1,0,1,0,0,6,0,60,0
592616_FFF_2013J,1,0,0,7,0,8,0,120,1
592631_FFF_2013J,0,0,1,4,0,6,0,60,1
592634_FFF_2013J,1,1,3,0,0,5,0,60,0
592640_FFF_2013J,1,0,2,10,0,2,0,90,1
592689_FFF_2013J,1,0,1,8,0,0,0,60,1
592763_FFF_2013J,1,0,0,0,1,11,0,60,1
592781_FFF_2013J,1,0,2,9,0,5,0,60,1
592789_FFF_2013J,1,0,2,2,0,10,0,120,1
592810_FFF_2013J,1,1,2,5,1,3,0,120,0
592856_FFF_2013J,1,0,2,4,0,8,0,60,1
592924_FFF_2013J,1,0,0,2,0,11,0,60,1
592939_FFF_2013J,1,0,1,0,0,6,0,240,0
593022_FFF_2013J,1,0,0,8,0,5,0,60,1
593104_FFF_2013J,1,0,2,5,0,11,0,60,0
593139_FFF_2013J,1,0,0,8,0,10,0,60,0
593157_FFF_2013J,0,1,2,10,0,2,0,60,0
593206_FFF_2013J,1,0,2,6,0,0,0,180,0
593272_FFF_2013J,0,1,0,1,0,3,0,60,1
593320_FFF_2013J,1,0,1,6,0,9,0,60,1
593459_FFF_2013J,1,0,0,3,0,3,0,60,1
593492_FFF_2013J,1,0,0,3,0,8,0,120,1
593511_FFF_2013J,1,0,1,7,0,8,0,60,0
593532_FFF_2013J,1,0,2,3,0,7,0,120,0
593535_FFF_2013J,1,0,2,1,0,1,0,120,0
593585_FFF_2013J,0,0,0,0,0,5,0,90,1
593617_FFF_2013J,1,0,0,3,0,6,0,120,0
593670_FFF_2013J,1,1,2,3,0,2,0,60,0
593671_FFF_2013J,1,1,2,1,1,5,0,90,0
593681_FFF_2013J,1,0,2,4,0,3,0,120,1
593755_FFF_2013J,1,0,0,6,0,5,0,60,1
593780_FFF_2013J,1,0,0,1,0,1,0,120,0
593823_FFF_2013J,1,1,1,6,0,0,0,90,1
593865_FFF_2013J,1,0,2,4,0,0,0,60,0
593904_FFF_2013J,1,0,0,8,0,9,0,60,0
593953_FFF_2013J,1,1,1,1,0,7,0,60,1
593970_FFF_2013J,1,1,1,4,0,6,0,60,0
594044_FFF_2013J,1,0,1,8,0,10,0,90,1
594076_FFF_2013J,0,0,0,6,0,6,0,60,0
594119_FFF_2013J,1,0,0,4,0,0,0,60,1
594139_FFF_2013J,1,0,0,7,0,0,0,60,1
